Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:37:13.182,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.155, 0.14, 0.991, 2.075, 1.465, 0, , , , , , , 8.921, -14.936, -163.433, -13.000, -26.200, -32.240, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.182,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.152, 0.141, 0.981, 0.61, 0.916, 0.183, , , , , , , 8.926, -14.93, -163.433, -13.000, -26.200, -32.240, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.182,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.153, 0.14, 0.978, -0.366, 0.427, 0.488, , , , , , , 8.921, -14.925, -163.427, -13.000, -26.200, -32.240, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.182,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.155, 0.139, 0.981, -1.099, -0.427, 0.488, , , , , , , 8.904, -14.925, -163.422, -13.000, -26.200, -32.240, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.211,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.159, 0.137, 0.992, -1.343, -0.61, 0.366, , , , , , , 8.888, -14.936, -163.422, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.211,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.161, 0.138, 1.003, -1.526, -0.305, 0.305, , , , , , , 8.866, -14.941, -163.422, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.211,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.16, 0.138, 1.01, -1.465, 0, 0.427, , , , , , , 8.844, -14.941, -163.416, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.211,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.158, 0.135, 1.011, -0.916, 0.244, 0.549, , , , , , , 8.822, -14.947, -163.411, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.272,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.156, 0.134, 1.01, -0.671, 0.122, 0.61, , , , , , , 8.811, -14.941, -163.405, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.272,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.156, 0.132, 1.008, -0.122, -0.427, 0.732, , , , , , , 8.795, -14.947, -163.4, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.272,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.159, 0.13, 1.009, 0.366, -0.854, 0.61, , , , , , , 8.789, -14.958, -163.394, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.272,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.164, 0.13, 1.01, 0.977, -0.854, 0.488, , , , , , , 8.789, -14.969, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14804, -0.0647, -0.07837, -0.9837,
 13:37:13.301,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.165, 0.132, 1.011, 1.343, -0.122, 0.122, , , , , , , 8.8, -14.974, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14871, -0.06509, -0.07785, -0.98361,
 13:37:13.301,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.164, 0.135, 1.009, 1.465, 0.366, 0, , , , , , , 8.806, -14.974, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14871, -0.06509, -0.07785, -0.98361,
 13:37:13.301,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.162, 0.136, 1.005, 1.465, 0.427, -0.061, , , , , , , 8.817, -14.969, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14871, -0.06509, -0.07785, -0.98361,
 13:37:13.301,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.16, 0.136, 1, 1.343, 0.244, -0.061, , , , , , , 8.822, -14.969, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14871, -0.06509, -0.07785, -0.98361,
 13:37:13.333,d0:1c:1b:3a:ee:9d, 2025-10-17 13:09:22.548, 0.16, 0.136, 0.994, 0.854, 0, -0.061, , , , , , , 8.828, -14.969, -163.389, -11.400, -26.500, -31.060, 30.77, 0.14871, -0.06509, -0.07785, -0.98361,
