Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:06:06.951,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.18, -0.092, 1, 0.427, -1.892, 0.122, , , , , , , -3.389, -17.781, -170.381, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:06.951,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.186, -0.086, 1.001, 0.183, -2.075, 0.183, , , , , , , -3.389, -17.803, -170.381, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:06.951,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.187, -0.083, 1.002, 0, -1.343, 0.488, , , , , , , -3.395, -17.825, -170.376, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:06.951,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.188, -0.082, 1, -0.183, -0.977, 0.427, , , , , , , -3.4, -17.836, -170.37, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.011,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.188, -0.082, 1.001, -0.244, -0.732, 0.427, , , , , , , -3.411, -17.847, -170.365, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.011,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.189, -0.081, 1.001, -0.305, -0.732, 0.61, , , , , , , -3.417, -17.858, -170.359, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.011,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.192, -0.082, 1.001, -0.244, -1.282, 0.732, , , , , , , -3.428, -17.869, -170.354, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.011,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.194, -0.083, 1.005, 0, -0.916, 0.61, , , , , , , -3.439, -17.886, -170.343, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.193, -0.083, 1.009, 0.244, -0.122, 0.549, , , , , , , -3.439, -17.891, -170.338, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.189, -0.082, 1.009, 0.244, 0.183, 0.427, , , , , , , -3.444, -17.891, -170.338, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.186, -0.083, 1.007, 0.244, 0.183, 0.183, , , , , , , -3.444, -17.891, -170.332, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.185, -0.086, 1.004, 0.244, 0, 0.061, , , , , , , -3.45, -17.891, -170.332, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.187, -0.088, 1.001, -0.061, 0, 0, , , , , , , -3.455, -17.897, -170.332, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.188, -0.091, 0.999, -0.366, 0.183, -0.122, , , , , , , -3.461, -17.897, -170.332, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.184, -0.095, 0.999, -0.488, 0.732, -0.122, , , , , , , -3.472, -17.897, -170.338, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.102,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.178, -0.096, 1, -0.488, 0, 0.183, , , , , , , -3.477, -17.891, -170.338, -10.200, -24.300, -30.907, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
 14:06:07.131,d0:1c:1b:3a:ee:9d, 2025-10-17 13:38:04.173, 0.176, -0.096, 1.003, -0.488, -0.916, 0.671, , , , , , , -3.488, -17.902, -170.332, -12.600, -22.900, -32.207, 29.19, 0.07916, -0.10162, 0.03107, -0.99112,
